	ID	text	reg_name	sex	titles	titles_norm	titles_ref	titles_ref_norm	prof	prof_norm	staff	staff_norm	off	off_norm	off_corresp	fn_role	catchword	event_ref	collection	xml	date	from	to	dead	earliest possible death	year	fromyear	toyear
591	pe__elisabeth_SB_CD_01418	Elspethen Kúnrats Vischer von Lebarn seligen witiben	Elisabeth Vischerin von Lebarn	f	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01418	1448	01418-eintrag_vom_1448-09-06.xml	1448-09-06			False	 	1448		
592	pe__konrad_vischer_SB_CD_01418	Kúnrats Vischer von Lebarn seligen	Konrad Vischer von Lebarn	m	 	 	 	 	Vischer	Fischer	 	 	 	 	 	none	 	ev__SB_CD_01418	1448	01418-eintrag_vom_1448-09-06.xml	1448-09-06			True	1448-09-06	1448		
593	pe__niklas_salczburger_QGW_II_II_3676	Niclas Salczpurger	Niklas Salczburger der Weber	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01429	1448	01429-eintrag_vom_1448-02-20.xml	1448-02-20			False	 	1448		
594	pe__elisabeth_QGW_II_II_3676	Elspeth, sein hausfrau	Elisabeth Salczburgerin	f	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01429	1448	01429-eintrag_vom_1448-02-20.xml	1448-02-20			False	 	1448		
595	pe__gilg_kunter_QGW_II_II_3676	Giligen des Kunter	Gilg Kunter	m	 	 	 	 	Kunter	 	 	 	 	 	 	none	 	ev__SB_CD_01429	1448	01429-eintrag_vom_1448-02-20.xml	1448-02-20			False	 	1448		
596	pe__jakob_nuernberger_QGW_II_II_2782	ersamen herren hern Jacoben Núrnberger, caplan Unser Fraun und Sant Johans cappellen in des Herczogen Purkch zu Wienn	Jakob Nürnberger	m	ersamen; herren; hern	ehrsam; Herr; Herr	 	 	 	 	 	 	caplan	Kaplan	org__wien-st_johann_in_der_burg	recipient	 	ev__SB_CD_01429	1448	01429-eintrag_vom_1448-02-20.xml	1448-02-20			False	 	1448		
597	pe__johann_nuernberger_SB_CD_01429	Hannsen Núrnberger, seim vater unverschaidenlich	Johann Nürnberger	m	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01429	1448	01429-eintrag_vom_1448-02-20.xml	1448-02-20			False	 	1448		
598	pe__niklas_piberstein_SB_CD_01430	Niclas Piberstain	Niklas Piberstein	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01430	1448	01430-eintrag_vom_1448-03-04.xml	1448-03-04			False	 	1448		
599	pe__dorothea_SB_CD_01430	Dorothe, sein hausfrau	Dorothea Piberstein	f	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01430	1448	01430-eintrag_vom_1448-03-04.xml	1448-03-04			False	 	1448		
600	pe__johann_auer_SB_CD_00604	Hannsen Awer	Johann Auer vor Schottentor	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01430	1448	01430-eintrag_vom_1448-03-04.xml	1448-03-04			False	 	1448		
601	pe__veit_ebmer_SB_CD_01430	erbern Veiten Ebmer	Niklas Ebmer	m	erbern	ehrbar	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01430	1448	01430-eintrag_vom_1448-03-04.xml	1448-03-04			False	 	1448		
602	pe__niklas_lainbacher_QGW_II_II_2652	Niclas Lainbacher, apotegker	Nikals Lainbacher der Apotheker	m	 	 	 	 	apotegker	Apotheker	 	 	 	 	 	issuer	 	ev__SB_CD_01431	1448	01431-eintrag_vom_1448-07-08.xml	1448-07-08			False	 	1448		
603	pe__stephan_pusenperger_QGW_II_II_3715	Steffans Pusenperger zingiesser	Stephan Pusenperger Bisamberger der Zinngiesser	m	 	 	 	 	zingiesser	Zinngiesser	 	 	 	 	 	none	 	ev__SB_CD_01431	1448	01431-eintrag_vom_1448-07-08.xml	1448-07-08			False	 	1448		
604	pe__wilhelm_mertinger_QGW_II_II_3715	Wilhalm Merttinger	Wilhelm Merttinger	m	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01431	1448	01431-eintrag_vom_1448-07-08.xml	1448-07-08			False	 	1448		
605	pe__friedrich_pirbaumer_QGW_II_III_4165	Fridreichs Pirpawmer	Friedrich Pirbaumer 	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01431	1448	01431-eintrag_vom_1448-07-08.xml	1448-07-08			False	 	1448		
606	pe__peter_liebharter_QGW_II_II_3541	ersamen herren hern Petern Liebharter, korherren hincz Sand Steffan kaplan der mess die weilent her Jacob Leubman auch korherr der egnanten kirchen auf Unser Fraun altar in Sand Jorgen capellen im Tumbrobsthof gelegen gestifft hat	Peter Liepharter	m	ersamen; herren; hern	ehrsam; Herr; Herr	korherren	Kanoniker	 	 	 	 	kaplan	Kaplan	org__wien-st_georg_kapelle_bei_den_schotten-altar_st_maria-messe_leubman_jakob	recipient	 	ev__SB_CD_01431	1448	01431-eintrag_vom_1448-07-08.xml	1448-07-08			False	 	1448		
607	pe__jakob_leubman_SB_CD_01431	weilent her Jacob Leubman auch korherr der egnanten kirchen	Jakob Leubman	m	her	Herr	korherr	Kanoniker	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01431	1448	01431-eintrag_vom_1448-07-08.xml	1448-07-08			True	1448-07-08	1448		
608	pe__stephan_pusenperger_QGW_II_II_3715	Steffans Pusenperger zingiesser	Stephan Pusenperger Bisamberger der Zinngiesser	m	 	 	 	 	zingiesser	Zinngiesser	 	 	 	 	 	none	 	ev__SB_CD_01432	1448	01432-eintrag_vom_1448-07-10.xml	1448-07-10			False	 	1448		
609	pe__wilhelm_mertinger_QGW_II_II_3715	Wilhalm Merttinger	Wilhelm Merttinger	m	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01432	1448	01432-eintrag_vom_1448-07-10.xml	1448-07-10			False	 	1448		
610	pe__peter_liebharter_QGW_II_II_3541	ersamen herren hern Petern Liepharter, korherren dacz Sand Steffan und kaplan der mess die weilent her Jacob Leubman auch korherr hincz Sand Steffan auf Unser Fraun altar in Sand Jorgen capellen im Tumbrobsthof gelegen gestifft hat	Peter Liepharter	m	ersamen; herren; hern	ehrsam; Herr; Herr	korherren	Kanoniker	 	 	 	 	kaplan	Kaplan	org__wien-st_georg_kapelle_bei_den_schotten-altar_st_maria-messe_leubman_jakob	recipient	 	ev__SB_CD_01432	1448	01432-eintrag_vom_1448-07-10.xml	1448-07-10			False	 	1448		
611	pe__johann_lautterpach_SB_CD_01842	hern Hannsen Lautterpach, kaplan der vorgenanten Sand Jorgen capellen im Tumbrobsthof	Johann Lautterpach	m	hern	Herr	 	 	 	 	 	 	kaplan	Kaplan	org__wien-st_georg_kapelle_bei_den_schotten	recipient	 	ev__SB_CD_01432	1448	01432-eintrag_vom_1448-07-10.xml	1448-07-10			False	 	1448		
612	pe__niklas_vaschang_SB_CD_01433	Niclas Vaschang	Niklas Vaschang 	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01433	1448	01433-eintrag_vom_1448-07-29.xml	1448-07-29			False	 	1448		
613	pe__katharina_SB_CD_01433	Kathrey, sein hausfrau	Katharina Vaschangin 	f	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01433	1448	01433-eintrag_vom_1448-07-29.xml	1448-07-29			False	 	1448		
614	pe__ulrich_peck_SB_CD_01433	Ulreichs Pekchen	Ulrich Peck 	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01433	1448	01433-eintrag_vom_1448-07-29.xml	1448-07-29			False	 	1448		
615	pe__niklas_viller_SB_CD_01433	erbern Niclasen Viller, burger in der Newnstat	Niklas Viller 	m	erbern	ehrbar	burger	Buerger_in	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01433	1448	01433-eintrag_vom_1448-07-29.xml	1448-07-29			False	 	1448		
616	pe__niklas_graefenauer_SB_CD_01434	Niclas Grafenawer, der messrer	Niklas Graefenauer Grafenawer 	m	 	 	 	 	messrer	Messerer	 	 	 	 	 	issuer	 	ev__SB_CD_01434	1448	01434-eintrag_vom_1448-06-14.xml	1448-06-14			False	 	1448		
617	pe__johann_nagler_SB_CD_01434	Hannsen des Nagler	Johann Nagler 	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01434	1448	01434-eintrag_vom_1448-06-14.xml	1448-06-14			False	 	1448		
618	pe__johann_fries_SB_CD_01434	Henslein Fries, Urlreichs Fries des Zéinstrickcher seligen sun , der noch nicht vogtper ist	Johann Henslein Fries 	m	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01434	1448	01434-eintrag_vom_1448-06-14.xml	1448-06-14			False	 	1448		
619	pe__ulrich_fries_SB_CD_01434	Urlreichs Fries des Zéinstrickcher seligen	Ulrich Fries des Zéinstrickcher 	m	 	 	 	 	Zéinstrickcher	 	 	 	 	 	 	none	 	ev__SB_CD_01434	1448	01434-eintrag_vom_1448-06-14.xml	1448-06-14			True	1448-06-14	1448		
620	pe__katharina_SB_CD_01434	Kathrein des obgnanten Niclasen Grafenawer hausfrau die emalen den vorgenanten Ulreichen Fries elichen gehabt hat	Katharina Graefenauerin Grafenawer Fries 	f	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01434	1448	01434-eintrag_vom_1448-06-14.xml	1448-06-14			False	 	1448		
621	pe__stephan_holfues_SB_CD_01686	Stephan Holfus, leinbater	Stephan Holfues	m	 	 	 	 	leinbater	xxx	 	 	 	 	 	issuer	 	ev__SB_CD_01686	1448	01686-eintrag_vom_1448-04-22.xml	1448-04-22			False	 	1448		
622	pe__barbara_SB_CD_01686	Barbara, sein hausfrau	Barbara Holfuesin	f	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01686	1448	01686-eintrag_vom_1448-04-22.xml	1448-04-22			False	 	1448		
623	pe__dietrich_holfues_QGW_II_III_4751	erbern Dietreichen Holfus, irm pruder	Dietrich Holfues	m	erbern	ehrbar	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01686	1448	01686-eintrag_vom_1448-04-22.xml	1448-04-22			False	 	1448		
624	pe__stephan_radendorfer_SB_CD_01687	Steffan Radendorffer, obsser	Stephan Radendorfer der Obser	m	 	 	 	 	obsser	xxx	 	 	 	 	 	issuer	 	ev__SB_CD_01687	1448	01687-eintrag_vom_1448-05-27.xml	1448-05-27			False	 	1448		
625	pe__katharina_SB_CD_01687	Kathrey, sein hausfraw	Stephan Radendorferin	f	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01687	1448	01687-eintrag_vom_1448-05-27.xml	1448-05-27			False	 	1448		
626	pe__johann_zwettler_QGW_II_II_3524	Hannsen Zwetler	Johann Zwettler am Salzgries	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01687	1448	01687-eintrag_vom_1448-05-27.xml	1448-05-27			False	 	1448		
627	pe__christine_SB_CD_01687	erbern fraun Kristein, Otten Gunser des vischer seligen witiben	Christine Gunserin	f	erbern; fraun	ehrbar; Frau	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01687	1448	01687-eintrag_vom_1448-05-27.xml	1448-05-27			False	 	1448		
628	pe__otto_gunser_SB_CD_01687	Otten Gunser des vischer seligen	Otto Gunser	m	 	 	 	 	vischer	Fischer	 	 	 	 	 	none	 	ev__SB_CD_01687	1448	01687-eintrag_vom_1448-05-27.xml	1448-05-27			True	1448-05-27	1448		
629	pe__stephan_vink_SB_CD_01693	Stefan Vinkch	Stephan Vink	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01693	1448	01693-eintrag_vom_1448-12-13.xml	1448-12-13			False	 	1448		
630	pe__niklas_vom_stein_QGW_II_II_2407	Niclasen vom Stain	Niklas vom Stein der Fleischhacker	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01693	1448	01693-eintrag_vom_1448-12-13.xml	1448-12-13			False	 	1448		
631	pe__matthias_salczer_QGW_II_II_2595	Mathesen Saltzer	Matthias Salczer	m	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01693	1448	01693-eintrag_vom_1448-12-13.xml	1448-12-13			False	 	1448		
632	pe__johann_span_SB_CD_01693	erbern Hannsen Span von Memyngen	Johann Span von Memyngen	m	erbern	ehrbar	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01693	1448	01693-eintrag_vom_1448-12-13.xml	1448-12-13			False	 	1448		
633	pe__simon_brunner_SB_CD_01693a	Symon Prunner, satler	Simon Brunner der Sattler	m	 	 	 	 	satler	Sattler	 	 	 	 	 	issuer	 	ev__SB_CD_01693a	1448	01693a-eintrag_vom_1448.xml	1448-01-01			False	 	1448		
634	pe__barbara_SB_CD_01693a	Barbara, sein hausfrau	Barbara Brunnerin	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01693a	1448	01693a-eintrag_vom_1448.xml	1448-01-01			False	 	1448		
635	pe__paul_haid_SB_CD_01693a	Paulen Haid des schuster	Paul Haid der Schuster	m	 	 	 	 	schuster	Schuster	 	 	 	 	 	none	 	ev__SB_CD_01693a	1448	01693a-eintrag_vom_1448.xml	1448-01-01			False	 	1448		
636	pe__johann_kieler_SB_CD_00620	erbern Hannsen Kieler	Johann Kieler Chieler	m	erbern	ehrbar	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01693a	1448	01693a-eintrag_vom_1448.xml	1448-01-01			False	 	1448		
637	pe__barbara_SB_CD_00620	Barbara, seiner hausfrawn	Barbara Kielerin Neugrunerin Kanstorfferin	f	 	 	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01693a	1448	01693a-eintrag_vom_1448.xml	1448-01-01			False	 	1448		
638	pe__thomas_praitenweidacher_QGW_II_II_3462	Thoman Praytenweidacher, burger zu Wien	Thomas Praitenwaidacher Breitenweida (NÖ) 	m	 	 	burger	Buerger_in	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01767	1448	01767-eintrag_vom_1448-06-23.xml	1448-06-23			False	 	1448		
639	pe__ulrich_von_steyr_SB_CD_00625	weilent Ulreichs von Steir	Ulrich von Steyr	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01767	1448	01767-eintrag_vom_1448-06-23.xml	1448-06-23			True	1448-06-23	1448		
640	pe__andreas_pergauer_QGW_II_II_2615	erbern briester hern Andren Pergawer von Pulka, diezeit kapplan der mess so weilent fraw Anna witib Merten Reydegker witib im Vischhof auf der zwelfboten altar dacz Sand Steffan gestifft hat	Andreas Pergauer von Pulka	m	erbern; hern	ehrbar; Herr	 	 	briester	Priester	 	 	kapplan	Kaplan	org__wien-st_stephan-altar_zwoelfapostel-messe_reidegker	recipient	 	ev__SB_CD_01767	1448	01767-eintrag_vom_1448-06-23.xml	1448-06-23			False	 	1448		
641	pe__anna_QGW_II_II_3696	weilent fraw Anna witib Merten Reydegker witib im Vischhof	Anna Reidegkerin im Fischhof	f	fraw	Frau	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01767	1448	01767-eintrag_vom_1448-06-23.xml	1448-06-23			True	1448-06-23	1448		
642	pe__martin_reidegker_QGW_II_II_2413	Merten Reydegker witib im Vischhof	Martin Reidegker Reidekker im Fischhof	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01767	1448	01767-eintrag_vom_1448-06-23.xml	1448-06-23			True	1448-06-23	1448		
643	pe__thomas_praitenweidacher_QGW_II_II_3462	Thoman Praytenweidacher	Thomas Praitenwaidacher Breitenweida (NÖ) 	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01768	1448	01768-eintrag_vom_1448-06-28.xml	1448-06-28			False	 	1448		
644	pe__johann_puchspaum_QGW_II_II_3038	erbern Hannsen Pukchspawm an stat und als gerhaben an stat gerhaben	Johann Puchpaum 	m	erbern	ehrbar	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01768	1448	01768-eintrag_vom_1448-06-28.xml	1448-06-28			False	 	1448		
645	pe__barbara_SB_CD_01768	junkfraun Barbaren kindern	Barbara Welserin 	f	junkfraun	Jungfrau	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01768	1448	01768-eintrag_vom_1448-06-28.xml	1448-06-28			False	 	1448		
646	pe__margarethe_SB_CD_01768	junkfraun Margreten, Hannsn Welser des leinbater seligen kindern	Margarethe Welserin 	f	junkfraun	Jungfrau	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01768	1448	01768-eintrag_vom_1448-06-28.xml	1448-06-28			False	 	1448		
647	pe__johann_welser_QGW_II_II_3262	Hannsn Welser des leinbater seligen	Johann Welser der lainbater 	m	 	 	 	 	leinbater	xxx	 	 	 	 	 	none	 	ev__SB_CD_01768	1448	01768-eintrag_vom_1448-06-28.xml	1448-06-28			True	1448-06-28	1448		
648	pe__ulrich_meichsner_QGW_II_II_3553	Ulreich Meichsner vor Kernertor	Ulrich Meichsner vor Kernertor	m	 	 	vor Kernertor	vor	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01840	1448	01840-eintrag_vom_1448-04-19.xml	1448-04-19			False	 	1448		
649	pe__barbara_SB_CD_01693	Barbara, sein hausfrau	Barbara Meichsnerin	f	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01840	1448	01840-eintrag_vom_1448-04-19.xml	1448-04-19			False	 	1448		
650	pe__peter_lantmann_SB_CD_01840	erbern Petern Lantmann, letzelter anstat und zuhanden anstat und zuhanden gerhaben gerhaben	Peter Lantmann	m	erbern	ehrbar	 	 	letzelter	Lebkuchenbaecker	 	 	 	 	 	recipient	 	ev__SB_CD_01840	1448	01840-eintrag_vom_1448-04-19.xml	1448-04-19			False	 	1448		
651	pe__johann_zechman_SB_CD_01840	erbern Hannsen Zechman anstat und zuhanden anstat und zuhanden gerhaben gerhaben	Johann Zechman	m	erbern	ehrbar	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01840	1448	01840-eintrag_vom_1448-04-19.xml	1448-04-19			False	 	1448		
652	pe__leonhard_reicher_SB_CD_01840	Linharten kinder	Leonhard Reicher Rayer 	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01840	1448	01840-eintrag_vom_1448-04-19.xml	1448-04-19			False	 	1448		
653	pe__barbara_SB_CD_01840	Barbaren, Chuntzen Rayer seligen kinder	Barbara Reicherin Rayer 	f	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01840	1448	01840-eintrag_vom_1448-04-19.xml	1448-04-19			False	 	1448		
654	pe__konrad_reicher_SB_CD_01840	Chuntzen Rayer seligen	Konrad Reicher Rayer	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01840	1448	01840-eintrag_vom_1448-04-19.xml	1448-04-19			True	1448-04-19	1448		
655	pe__ulrich_lang_SB_CD_01841	Ulreich Lang, der pekch	Ulrich Lang der Bäcker	m	 	 	 	 	pekch	Baecker	 	 	 	 	 	issuer	 	ev__SB_CD_01841	1448	01841-eintrag_vom_1448-08-13.xml	1448-08-13			False	 	1448		
656	pe__burkhard_kienberger_QGW_II_III_4957	hern Purkharts Kienberger	Burkhard Kienberger	m	hern	Herr	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01841	1448	01841-eintrag_vom_1448-08-13.xml	1448-08-13			False	 	1448		
657	pe__michael_walther_QGW_II_II_3552	erbern Micheln Walthern	Michael Walther	m	erbern	ehrbar	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01841	1448	01841-eintrag_vom_1448-08-13.xml	1448-08-13			False	 	1448		
658	pe__ulrich_hesler_QGW_II_II_3684	Ulreich Hesler	Ulrich Hesler	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01842	1448	01842-eintrag_vom_1448-11-27.xml	1448-11-27			False	 	1448		
659	pe__andreas_weinperger_SB_CD_01842	Anndre des Weinperger	Andreas Weinperger	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01842	1448	01842-eintrag_vom_1448-11-27.xml	1448-11-27			False	 	1448		
660	pe__johann_lautterpach_SB_CD_01842	ersamen hern hern Hannsen Lautterpach, dietzeit kappllan Sannd Jorgen kappeln im Tumbprobsthof zu Wienn	Johann Lautterpach	m	ersamen; hern; hern	ehrsam; Herr; Herr	 	 	 	 	 	 	kappllan	Kaplan	org__wien-st_georg_kapelle_bei_den_schotten	recipient	 	ev__SB_CD_01842	1448	01842-eintrag_vom_1448-11-27.xml	1448-11-27			False	 	1448		
661	pe__wolfgang_holczer_SB_CD_01926	Wolfgang Holczer	Wolfgang Holczer	m	 	 	 	 	 	 	 	 	 	 	 	issuer	 	ev__SB_CD_01926	1448	01926-eintrag_vom_1448-12-20.xml	1448-12-20			False	 	1448		
662	pe__stephan_hittendorffer_01926_SB_CD_01926	Steffans Hittendorffer des Peler	Stephan Hittendorffer der Peler	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01926	1448	01926-eintrag_vom_1448-12-20.xml	1448-12-20			False	 	1448		
663	pe__margarethe_SB_CD_01926	erbern Margreten, Lucasen des Newnburger seligen tochter seiner hausfraun	Margarethe Holczerin Newnburger Neuburgerin	f	erbern	ehrbar	 	 	 	 	 	 	 	 	 	recipient	 	ev__SB_CD_01926	1448	01926-eintrag_vom_1448-12-20.xml	1448-12-20			False	 	1448		
664	pe__lukas_neuburger_SB_CD_01926	Lucasen des Newnburger seligen	Lukas Newnburger Neuburger	m	 	 	 	 	 	 	 	 	 	 	 	none	 	ev__SB_CD_01926	1448	01926-eintrag_vom_1448-12-20.xml	1448-12-20			True	1448-12-20	1448		
